314.0820
192.4285
41.2685
320.8070
341.1623
670.6765
230.7395
893.3780
257.0394
133.1288
519.3626
248.5672
147.2008
497.4645
7.0683
689.0067
96.7940
84.0470
802.2866
499.6190
